Therapeutic,CH1 Isotype,VD LC,Fab_Total_SASA,Fab_Total_SAP,Ch_A_Length,Ch_B_Length,Fab_Total_AAs,Chain_SASA,Chain_SAP,Num_Hydrophobic_Patches,Largest_Hydrophobic_Patch_Size,Largest_Hydrophobic_Patch_SASA,Max_Hydrophobic_Patch_Intensity,Mean_Hydrophobic_Patch_Intensity,Sum_Total_Hydrophobic_Patch_SASA,Top_Hydrophobic_Patch_Burden,Hydro_Dipole_Moment_X,Hydro_Dipole_Moment_Y,Hydro_Dipole_Moment_Z,Num_Aromatic_Patches,Largest_Aromatic_Patch_Size,Largest_Aromatic_Patch_SASA,Max_Aromatic_Patch_Intensity,Mean_Aromatic_Patch_Intensity,Sum_Total_Aromatic_Patch_SASA,Top_Aromatic_Patch_Burden,Net_Charge,Dipole_Moment_X,Dipole_Moment_Y,Dipole_Moment_Z,Complementary_Charge_Patches,Chain_Num_Hydrophobic_Patches,Chain_Largest_Hydrophobic_Patch_Size,Chain_Largest_Hydrophobic_Patch_SASA,Chain_Max_Hydrophobic_Patch_Intensity,Chain_Mean_Hydrophobic_Patch_Intensity,Chain_Sum_Total_Hydrophobic_Patch_SASA,Chain_Top_Hydrophobic_Patch_Burden,Chain_Hydro_Dipole_Moment_X,Chain_Hydro_Dipole_Moment_Y,Chain_Hydro_Dipole_Moment_Z,Chain_Num_Aromatic_Patches,Chain_Largest_Aromatic_Patch_Size,Chain_Largest_Aromatic_Patch_SASA,Chain_Max_Aromatic_Patch_Intensity,Chain_Mean_Aromatic_Patch_Intensity,Chain_Sum_Total_Aromatic_Patch_SASA,Chain_Top_Aromatic_Patch_Burden,Chain_Net_Charge,Chain_Dipole_Moment_X,Chain_Dipole_Moment_Y,Chain_Dipole_Moment_Z,Chain_Complementary_Charge_Patches
Ponezumab,G2,Kappa,26147.62,-103.48,200,219,419,13405.24,-160.55,7,15,1436.98,0.9362,0.4708,4951.59,655.7098,-0.643,8.718,0.014,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-62.664,-299.534,-188.517,69,3,5,349.0,0.6612,0.4438,997.81,222.3326,-2.413,-4.03,-1.156,0,0,0.0,0.0,0.0,0.0,0.0,2.71,156.761,3.799,-115.541,38
Posdinemab,G1,Kappa,26542.95,-110.2,216,214,430,13972.61,-169.77,3,8,451.08,0.7699,0.5377,1241.71,331.7645,-8.981,-2.964,-12.913,0,0,0.0,0.0,0.0,0.0,0.0,3.61,713.633,-329.06,-298.183,60,1,6,359.68,0.6923,0.6923,359.68,249.0026,-6.75,-1.47,-1.376,0,0,0.0,0.0,0.0,0.0,0.0,1.8,497.59,320.085,-48.27,39
Potravitug,G1,Kappa,28316.26,-49.8,219,215,434,13849.79,-183.88,6,15,1101.0,0.9753,0.5381,3193.35,514.1777,11.884,0.186,-3.036,0,0,0.0,0.0,0.0,0.0,0.0,5.43,-289.244,788.382,-3.332,58,4,6,508.62,0.7345,0.4704,1347.72,371.6363,7.786,8.17,-7.06,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-44.007,140.05,-55.917,36
Pozelimab,G4,Kappa,28011.37,-230.19,204,214,418,13537.99,-175.81,6,12,793.13,0.6553,0.3665,3023.32,362.574,-4.373,-4.708,-2.792,0,0,0.0,0.0,0.0,0.0,0.0,3.61,60.621,-81.7,407.998,63,2,8,573.38,0.6553,0.6438,930.66,362.574,6.849,8.876,3.245,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-311.946,-190.229,240.424,37
Praluzatamab,G1,Kappa,25272.62,-181.12,219,219,438,11905.09,-222.25,5,10,700.39,0.642,0.3908,2334.38,254.9253,-10.398,-7.091,-1.92,0,0,0.0,0.0,0.0,0.0,0.0,5.42,276.656,249.9,407.58,62,3,6,362.13,0.642,0.4167,916.32,232.4868,-3.118,8.633,-3.675,0,0,0.0,0.0,0.0,0.0,0.0,2.71,1.82,-299.854,156.717,38
Prasinezumab,G1,Kappa,27357.75,-158.19,214,220,434,13908.42,-117.72,5,15,1219.75,0.6969,0.4718,3044.6,581.0617,-9.796,-6.122,-5.195,0,0,0.0,0.0,0.0,0.0,0.0,3.61,10.128,573.32,-1028.614,57,3,8,672.44,0.6969,0.655,1749.36,468.656,-7.17,-6.039,-4.556,0,0,0.0,0.0,0.0,0.0,0.0,1.8,139.951,435.944,-667.771,34
Prezalumab,G2,Kappa,22961.18,-221.12,205,214,419,11872.26,-240.71,5,11,1092.62,0.7527,0.3113,2563.09,822.4364,11.358,1.908,-0.238,0,0,0.0,0.0,0.0,0.0,0.0,3.6,1.224,215.891,104.372,69,2,5,330.56,0.6866,0.2432,569.32,226.9732,1.684,6.524,3.051,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-102.711,-126.055,121.823,38
Pritumumab,G1,Kappa,27738.25,-165.2,218,214,432,14041.24,-198.77,7,9,638.09,0.7207,0.3907,3136.26,287.6305,14.023,-4.749,-0.296,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-359.411,-231.036,877.854,61,3,5,408.16,0.7207,0.4749,1153.91,287.6305,1.513,8.135,-5.547,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-183.083,-388.845,433.957,33
Prolgolimab,G1,Lambda,22851.91,-193.55,227,212,439,11604.98,-191.0,3,26,1484.68,0.4026,0.3208,2325.47,263.676,3.953,-3.874,-6.995,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-481.996,402.738,-133.677,57,2,7,486.87,0.5955,0.4991,751.25,196.0324,1.504,6.283,1.56,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-89.043,-50.555,244.876,31
Pucotenlimab,G4,Kappa,25234.45,-317.76,202,218,420,13433.4,-251.2,4,7,388.0,0.6464,0.242,1227.68,250.8074,-3.96,0.913,2.798,0,0,0.0,0.0,0.0,0.0,0.0,3.6,-368.155,430.707,493.197,65,3,7,388.0,0.6464,0.3534,865.27,250.8074,-1.946,4.887,5.964,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-520.307,-176.432,-33.607,37
Pulocimab,G1,Kappa,31233.46,31.88,214,214,428,15155.64,-41.46,8,10,924.2,1.0656,0.6736,4283.63,939.7878,8.969,-7.963,-10.555,0,0,0.0,0.0,0.0,0.0,0.0,3.61,-169.518,203.992,173.83,55,1,10,924.2,1.0169,1.0169,924.2,939.7878,2.295,3.192,-11.2,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-50.514,-465.297,-21.963,30
Quavonlimab,G1,Kappa,29790.94,-164.67,213,214,427,14602.98,-162.1,5,10,997.93,0.7735,0.5232,2995.78,771.9412,-2.171,-3.983,6.712,0,0,0.0,0.0,0.0,0.0,0.0,3.61,-168.021,264.223,736.16,53,1,7,404.44,0.6328,0.6328,404.44,255.9127,-2.061,3.496,-1.756,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-224.191,-297.375,672.257,31
Quetmolimab,G2,Kappa,23939.26,-350.83,203,214,417,12610.53,-187.37,8,7,439.04,0.7016,0.2535,2493.19,252.8005,-5.131,-1.596,-0.332,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-599.816,-271.824,4.137,70,2,6,288.4,0.483,0.1248,492.56,98.619,-2.238,-5.009,2.125,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-104.942,-27.544,-1.809,39
Quisovalimab,G4,Kappa,24682.91,-173.1,206,214,420,12218.5,-188.07,6,16,1474.39,0.6361,0.3346,3672.63,719.631,5.725,-2.85,0.149,0,0,0.0,0.0,0.0,0.0,0.0,5.42,357.365,222.795,77.467,66,4,8,618.45,0.6361,0.3508,1807.0,349.3555,8.576,10.309,-1.855,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-116.758,-216.551,77.826,38
Racotumomab,G1,Kappa,29761.73,16.1,219,214,433,15632.19,-143.21,6,8,739.64,0.8354,0.56,2883.25,552.5314,-3.182,3.405,4.338,1,4,284.56,71.1399,71.1399,284.56,20243.5317,4.51,71.369,-277.971,-3.972,72,4,7,474.56,0.9842,0.5218,1511.3,467.0855,-5.559,-0.866,-1.928,0,0,0.0,0.0,0.0,0.0,0.0,2.71,169.5,162.273,-123.622,37
Rademikibart,G4,Kappa,27246.9,29.04,199,216,415,13002.58,-133.38,7,12,856.7,1.1808,0.7295,3653.9,846.2018,4.207,6.538,1.194,1,4,643.67,160.9172,160.9172,643.67,103577.3502,4.51,-587.26,349.644,314.295,62,2,5,485.33,1.1808,0.917,820.97,573.0825,2.802,12.718,1.751,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-395.163,61.751,-357.767,36
Ragifilimab,G1,Kappa,26915.18,-191.44,216,220,436,14099.37,-242.78,4,15,1094.44,0.6325,0.5258,2395.49,426.9359,8.459,-10.816,3.62,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-7.56,456.843,210.611,71,3,11,776.23,0.6051,0.3039,1390.36,356.1811,6.978,2.138,3.238,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-240.532,-88.407,30.338,43
Raludotatug,G1,Kappa,24313.93,-178.93,220,213,433,11895.16,-175.96,6,9,841.91,1.2235,0.4479,3069.22,633.1359,6.048,3.167,5.242,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-249.429,341.016,-459.938,70,4,7,517.49,1.2235,0.4928,1529.05,633.1359,1.293,-4.035,-4.659,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-150.189,323.963,97.907,38
Ramucirumab,G1,Kappa,27187.71,-129.49,214,214,428,11795.04,-129.61,9,8,597.47,1.1534,0.5603,3832.73,503.4514,0.094,-11.618,-1.481,0,0,0.0,0.0,0.0,0.0,0.0,3.61,-373.298,249.087,499.924,60,3,5,319.55,0.5212,0.4699,918.32,157.4285,2.358,2.497,-4.942,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-65.17,-455.112,242.702,39
Rapaprutug,G1,Kappa,23146.58,-197.08,214,217,431,11544.09,-211.37,7,9,526.84,0.7116,0.4102,2488.85,352.618,0.679,-1.04,-4.041,0,0,0.0,0.0,0.0,0.0,0.0,3.61,-5.731,148.381,378.741,61,2,7,398.36,0.6879,0.5602,651.46,274.011,1.895,5.892,-3.98,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-139.665,-238.017,-252.554,36
Ravagalimab,G1,Kappa,27704.78,-204.18,214,220,434,14470.4,-209.23,7,26,1628.6,0.772,0.55,4017.66,1120.982,2.609,-5.152,-2.483,0,0,0.0,0.0,0.0,0.0,0.0,3.6,565.132,-1.555,-720.133,63,5,8,448.6,0.772,0.3814,1752.79,269.2738,5.038,-7.041,-2.39,0,0,0.0,0.0,0.0,0.0,0.0,1.8,541.66,234.201,-389.365,39
Ravulizumab,G2,Kappa,24356.3,-104.96,206,214,420,12596.7,-197.26,4,31,2692.82,0.712,0.5125,4003.83,1492.8767,8.425,-1.652,-7.794,1,5,530.96,106.1912,106.1912,530.96,56382.8975,5.42,-157.961,337.698,-311.595,69,3,7,480.4,0.712,0.3627,1168.16,263.5408,4.636,4.878,-0.171,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-219.813,-27.478,-101.507,34
Recaticimab,G1,Kappa,30683.6,-56.29,219,219,438,14451.51,-103.52,9,17,1462.43,1.1356,0.6163,4537.02,732.3242,2.02,4.699,3.123,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-30.562,275.405,621.569,78,5,8,672.96,1.1356,0.6352,2179.25,664.3703,1.1,9.14,-6.037,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-133.545,279.539,138.605,36
Recibokibart,G1,Kappa,29400.61,-49.24,217,215,432,13740.04,-176.01,7,9,696.23,0.8312,0.5026,3407.02,541.7698,8.75,10.209,4.215,0,0,0.0,0.0,0.0,0.0,0.0,6.34,378.542,-65.329,175.646,65,2,5,344.19,0.566,0.4462,649.85,194.8078,9.62,9.341,1.404,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-83.682,-367.231,389.463,38
Reflocibart,G4,Kappa,31740.68,-133.88,204,214,418,16013.1,-136.93,6,13,933.24,0.717,0.4464,3296.59,459.1495,5.414,6.902,-8.108,0,0,0.0,0.0,0.0,0.0,0.0,6.33,157.552,427.283,1049.923,66,5,7,640.34,0.717,0.5068,2234.95,459.1495,2.65,11.037,4.958,0,0,0.0,0.0,0.0,0.0,0.0,2.71,174.909,-216.864,271.815,31
Regdanvimab,G1,Lambda,22266.42,-159.97,226,216,442,10764.15,-202.67,6,17,1075.22,0.6139,0.2922,3140.37,660.096,-0.635,-1.503,10.719,1,4,423.82,105.9559,105.9559,423.82,44906.6044,4.52,483.737,-479.243,-7.327,61,3,6,458.16,0.7852,0.5228,1055.67,359.7653,5.08,-8.654,2.68,0,0,0.0,0.0,0.0,0.0,0.0,1.8,185.729,20.923,262.16,30
Relatlimab,G4,Kappa,27226.9,-182.46,204,214,418,14176.3,-184.91,5,7,738.79,0.7782,0.451,2261.2,574.9199,7.769,0.421,-6.736,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-61.783,707.574,40.76,70,4,6,462.13,0.9711,0.4933,1441.36,448.7526,0.606,7.946,3.286,0,0,0.0,0.0,0.0,0.0,0.0,1.8,265.411,335.565,-313.287,38
Remternetug,G1,Kappa,25478.62,-191.82,220,214,434,12964.98,-160.42,5,12,876.82,0.6381,0.381,2421.08,406.4424,-4.662,6.266,-6.189,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-226.261,51.53,399.107,60,3,7,396.02,0.7191,0.5915,1088.71,284.7849,-2.876,12.262,-6.017,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-85.071,-157.707,283.795,37
Remzistotug,G1,Kappa,24555.64,-215.43,221,213,434,12355.32,-185.26,5,10,864.68,0.6084,0.2725,2406.7,422.4019,-14.796,-5.007,-13.881,0,0,0.0,0.0,0.0,0.0,0.0,4.52,822.394,-5.615,-414.607,64,3,7,413.66,0.6356,0.1488,874.48,262.9033,-6.173,-13.234,-7.071,0,0,0.0,0.0,0.0,0.0,0.0,1.8,537.774,206.008,-116.923,35
Renvistobart,G1,Kappa,28561.52,-73.17,228,216,444,13407.2,-176.15,9,9,567.14,0.8553,0.5231,3633.61,420.424,3.014,2.292,-4.986,1,4,347.16,86.7909,86.7909,347.16,30130.638,4.52,-495.841,72.954,202.722,62,3,7,567.14,0.7413,0.5633,1186.47,420.424,5.298,7.248,2.604,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-499.256,38.112,-75.878,38
Reslizumab,G4,Kappa,25736.21,-256.85,200,214,414,13491.26,-183.97,5,10,722.35,0.8212,0.5583,2095.17,238.3758,7.462,5.86,-0.284,0,0,0.0,0.0,0.0,0.0,0.0,3.6,-551.877,-99.028,-48.081,66,2,6,347.88,0.8212,0.7532,597.4,238.3758,4.589,9.687,4.568,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-410.277,-318.94,301.904,33
Resugosbart,G4,Kappa,24966.67,-243.01,201,214,415,11988.55,-227.89,5,8,610.39,1.0705,0.332,2086.16,653.3941,5.08,0.541,-1.229,1,6,555.56,92.5926,92.5926,555.56,51440.3003,3.6,21.202,45.277,-132.747,82,3,5,349.56,0.6564,0.1381,889.47,200.8881,2.201,3.731,0.511,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-187.331,-97.874,-108.338,39
Retavibart,G1,Kappa,24520.37,-373.69,225,215,440,13324.46,-274.51,3,7,476.79,0.6149,0.2472,1135.39,202.3237,-8.011,6.171,-4.915,0,0,0.0,0.0,0.0,0.0,0.0,3.6,-474.562,203.638,570.861,65,2,6,329.55,0.6149,0.2437,658.6,202.3237,-1.713,11.937,2.251,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-140.859,110.254,242.13,34
Retifanlimab,G4,Kappa,23197.08,-260.19,203,218,421,11683.68,-297.32,3,20,1143.17,1.5737,0.8295,1990.55,516.6162,-8.895,1.26,-1.232,0,0,0.0,0.0,0.0,0.0,0.0,6.32,-12.839,655.789,-577.286,79,1,6,358.87,0.6019,0.6019,358.87,215.9963,-3.859,11.599,-0.387,0,0,0.0,0.0,0.0,0.0,0.0,2.7,56.144,2.627,-200.529,42
Riliprubart,G4,Kappa,25787.54,-368.3,203,218,421,13486.56,-295.79,5,10,613.87,0.9229,0.5291,2209.75,263.1754,-8.457,4.762,-6.092,0,0,0.0,0.0,0.0,0.0,0.0,5.41,-73.968,647.082,-549.1,76,3,9,503.91,0.9229,0.5671,1150.04,263.1754,-3.476,8.593,2.201,0,0,0.0,0.0,0.0,0.0,0.0,1.79,-379.722,-253.674,-714.694,34
Rilotumumab,G2,Kappa,29137.08,-103.7,204,215,419,14189.29,-213.42,9,8,636.32,0.94,0.3683,3855.3,372.021,1.209,8.512,0.707,1,4,395.77,98.9418,98.9418,395.77,39157.8866,3.6,-124.939,-268.269,-167.885,61,4,7,385.67,0.2962,0.1707,1218.58,114.2219,-5.082,-7.481,-3.094,0,0,0.0,0.0,0.0,0.0,0.0,1.8,47.648,-241.552,48.797,36
Riltovetbart,G2,Kappa,23581.22,-329.65,202,218,420,12479.79,-315.88,6,8,513.92,0.8331,0.3611,2211.37,328.5891,1.851,0.15,6.022,0,0,0.0,0.0,0.0,0.0,0.0,4.51,335.507,132.458,56.955,69,4,6,346.87,0.6744,0.2538,1132.53,233.9351,5.095,11.506,4.56,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-80.182,-202.685,6.222,40
Rinatabart,G1,Kappa,25827.88,-89.6,221,214,435,13499.08,-174.77,5,22,1438.86,0.6673,0.4396,2984.05,682.1924,-1.37,-2.965,-0.834,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-374.422,-90.825,317.653,62,3,12,560.77,0.6673,0.4049,1261.25,277.5522,2.596,6.489,6.542,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-478.255,-302.244,177.254,33
Rinucumab,G4,Kappa,27197.54,-270.53,206,215,421,13208.14,-256.21,5,23,1660.07,1.0918,0.6836,3942.81,735.3335,11.68,12.478,-8.864,1,4,541.39,135.3483,135.3483,541.39,73276.6834,4.51,243.916,489.379,-176.151,67,3,8,390.91,0.5687,0.4726,1027.7,211.6082,7.326,11.864,-2.085,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-102.619,-135.569,-143.154,37
Ripertamab,G1,Kappa,23034.47,-79.67,219,213,432,11414.96,-142.62,6,10,783.83,0.7691,0.4777,2942.94,602.8277,-8.875,3.246,-0.886,0,0,0.0,0.0,0.0,0.0,0.0,5.43,-176.802,94.62,572.472,62,3,5,434.79,0.6477,0.5162,1017.85,281.6175,-2.942,8.439,0.504,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-143.407,-369.355,371.175,33
Risankizumab,G1,Kappa,26015.71,-111.11,218,214,432,13146.69,-162.02,4,25,1229.9,0.6632,0.4658,2912.36,640.9916,9.385,10.96,-10.258,1,4,249.06,62.2654,62.2654,249.06,15507.9446,6.33,-633.272,560.551,-114.242,69,2,5,344.19,0.6632,0.5489,596.5,228.2806,8.224,8.876,-0.05,0,0,0.0,0.0,0.0,0.0,0.0,3.62,-381.819,182.256,-64.69,41
Rituximab,G1,Kappa,23660.55,-13.7,219,213,432,11296.9,-119.95,6,8,749.44,1.113,0.5984,2870.94,676.4384,-8.84,5.33,1.517,1,4,510.48,127.62,127.62,510.48,65147.4651,5.43,-371.206,79.921,631.564,58,2,5,445.28,0.7799,0.7138,792.78,347.2652,-2.81,9.339,0.848,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-221.431,-287.536,397.957,34
Rocatinlimab,G1,Kappa,27669.5,93.66,215,214,429,14262.26,-139.34,5,29,2530.57,0.7611,0.4588,4364.6,1925.9029,13.51,-3.504,-2.476,1,7,876.25,125.1781,125.1781,876.25,109686.929,6.34,40.013,-673.446,83.475,68,2,16,1433.99,0.8319,0.713,1830.61,1192.9135,11.278,1.355,-2.397,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-28.729,40.105,73.713,40
Roconkibart,G4,Kappa,23466.55,-221.62,201,219,420,12156.19,-237.4,3,15,918.2,0.738,0.2823,1510.04,245.4569,-1.469,-0.163,2.75,0,0,0.0,0.0,0.0,0.0,0.0,7.24,-281.587,304.853,-468.945,71,2,6,316.9,0.738,0.2898,591.84,202.8995,0.463,10.223,1.971,0,0,0.0,0.0,0.0,0.0,0.0,4.53,-222.443,-273.232,106.912,39
Roledumab,G1,Kappa,23910.54,-233.95,224,214,438,11461.08,-134.05,6,15,1253.65,0.7785,0.4892,3813.3,617.7971,3.842,-3.248,-2.043,0,0,0.0,0.0,0.0,0.0,0.0,5.43,-546.971,13.521,-702.97,68,3,7,562.39,0.6957,0.6452,1371.48,381.0704,2.605,-14.199,-4.032,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-334.093,72.963,-246.841,37
Rolistobart,G4,Kappa,27540.77,-243.3,206,218,424,13635.22,-243.31,6,10,519.3,0.8928,0.5209,2354.76,463.6352,4.799,3.747,-7.121,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-691.218,617.487,-482.666,71,2,7,409.81,0.6124,0.4494,675.28,250.9614,5.155,3.589,-1.648,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-583.753,29.125,-502.309,40
Romlusevimab,G1,Lambda,23750.76,-241.61,217,214,431,11906.42,-201.87,4,11,906.89,0.5054,0.2846,2331.06,458.3292,-6.028,-12.688,2.662,0,0,0.0,0.0,0.0,0.0,0.0,5.43,45.973,1024.019,-115.32,59,2,6,432.17,0.322,0.2602,779.57,111.8793,-5.042,0.367,-3.226,0,0,0.0,0.0,0.0,0.0,0.0,3.62,72.818,115.443,-217.161,36
Romosozumab,G2,Kappa,27119.24,-173.16,207,214,421,13992.81,-178.25,6,11,644.07,1.1863,0.5116,2788.48,457.5499,1.206,0.756,-4.859,0,0,0.0,0.0,0.0,0.0,0.0,4.51,190.457,-191.51,145.216,77,2,7,405.42,0.6096,0.3145,748.31,247.1548,6.703,2.131,1.756,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-292.39,-47.566,210.238,39
Rontalizumab,G2,Kappa,29470.54,-73.15,201,218,419,15118.58,-137.25,7,9,974.23,1.276,0.44,3299.88,1243.1169,-9.664,-3.931,-1.676,1,5,785.45,157.0894,157.0894,785.45,123385.381,6.33,218.281,-60.738,-415.227,64,3,6,378.98,0.6642,0.2378,874.0,251.7252,-5.192,-9.215,-9.042,0,0,0.0,0.0,0.0,0.0,0.0,3.62,738.032,-2.633,-301.691,29
Rosnilimab,G1,Kappa,26846.91,-274.26,219,215,434,14391.4,-193.86,5,6,350.68,1.0348,0.4161,1489.38,281.2624,-1.764,16.603,3.663,0,0,0.0,0.0,0.0,0.0,0.0,7.24,-216.538,410.875,-69.324,63,2,5,277.86,1.0348,0.6794,525.63,256.392,-0.546,14.979,-4.017,0,0,0.0,0.0,0.0,0.0,0.0,4.52,-307.977,209.69,-118.311,34
Rosopatamab,G1,Kappa,28940.86,-158.99,213,214,427,14979.89,-170.17,7,17,1696.16,0.5893,0.2707,4235.53,839.1331,9.566,9.241,-6.694,1,4,411.06,102.764,102.764,411.06,42241.7791,5.42,101.832,552.308,-61.421,70,5,7,611.77,0.7347,0.35,2020.34,351.4246,6.375,5.63,-0.474,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-95.099,-5.393,-152.633,35
Rovelizumab,G4,Kappa,23165.57,-337.84,204,218,422,11786.92,-328.06,5,18,1262.86,0.6736,0.2891,2933.52,645.2022,-2.372,-0.162,-5.696,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-256.027,445.937,-1047.745,76,4,8,515.84,0.6736,0.1901,1352.75,263.4603,-5.288,-10.806,-13.298,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-108.318,699.82,-559.865,40
Rozanolixizumab,G4,Kappa,28154.91,107.72,201,219,420,15488.25,-98.17,7,25,2461.88,0.7141,0.4534,5508.84,1758.0223,-1.425,1.446,-12.149,1,4,460.79,115.1968,115.1968,460.79,53081.2448,5.42,6.429,475.489,360.174,67,2,6,393.37,0.6306,0.6227,737.92,248.0727,2.617,10.109,-2.211,0,0,0.0,0.0,0.0,0.0,0.0,3.62,-71.696,34.946,208.053,30
Rulonilimab,G1,Kappa,25879.87,-365.86,216,218,434,13294.58,-260.78,6,10,554.31,0.8426,0.4719,2689.88,467.036,3.932,7.393,-9.592,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-626.273,511.663,-312.608,72,4,6,554.31,0.8426,0.5949,1633.86,467.036,-3.852,6.512,1.929,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-326.964,-368.322,-213.605,38
Ruxoprubart,G1,Kappa,23945.98,-210.72,219,214,433,11641.35,-175.17,4,8,500.73,0.8149,0.2121,1458.19,328.3736,-2.905,4.385,0.77,0,0,0.0,0.0,0.0,0.0,0.0,5.43,-412.751,405.166,376.477,65,1,4,254.58,-0.2268,-0.2268,254.58,-57.7435,-2.718,13.116,6.163,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-195.53,-143.785,-21.352,42
Sabatolimab,G4,Kappa,25036.87,-278.7,202,218,420,13120.85,-241.34,5,11,710.19,0.642,0.2624,2375.36,219.0632,2.689,-3.959,-3.225,0,0,0.0,0.0,0.0,0.0,0.0,4.51,126.193,417.203,216.363,70,2,6,341.2,0.642,0.5599,673.5,219.0632,5.973,7.635,-1.781,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-18.662,-162.524,115.749,39
Sabirnetug,G2,Kappa,25507.46,-347.3,201,219,420,13813.95,-260.53,6,8,771.82,0.6834,0.4359,2686.59,416.58,5.164,1.055,1.342,0,0,0.0,0.0,0.0,0.0,0.0,5.42,-126.71,75.34,267.128,63,2,7,463.15,0.6834,0.4031,851.01,265.0449,8.982,0.068,6.768,0,0,0.0,0.0,0.0,0.0,0.0,2.71,-0.689,-211.051,114.856,40
Sarilumab,G1,Kappa,24680.08,-198.96,214,214,428,12705.07,-177.27,5,11,1056.65,0.6188,0.4489,3335.49,503.6093,-2.218,-1.992,2.019,0,0,0.0,0.0,0.0,0.0,0.0,4.51,279.521,913.477,-197.232,70,2,9,670.73,0.628,0.6234,1039.25,421.2342,4.78,4.3,10.475,0,0,0.0,0.0,0.0,0.0,0.0,1.8,138.305,50.26,-354.91,34
Sasanlimab,G4,Kappa,23906.35,-217.16,201,220,421,12429.88,-205.63,5,14,828.26,1.0558,0.548,2561.95,533.287,0.623,-6.755,2.863,0,0,0.0,0.0,0.0,0.0,0.0,4.51,111.755,633.042,-294.696,71,3,6,620.47,0.784,0.4759,1246.11,486.4636,4.329,6.493,0.357,0,0,0.0,0.0,0.0,0.0,0.0,2.7,-14.488,-93.143,-198.827,42
Satralizumab,G2,Kappa,28454.49,-381.58,203,214,417,13777.08,-271.88,6,13,788.97,0.726,0.4395,2342.5,282.9537,0.255,8.273,-13.924,0,0,0.0,0.0,0.0,0.0,0.0,8.14,-328.537,-15.034,-296.921,63,4,6,359.17,0.726,0.3897,1325.18,260.7513,-2.046,4.795,-2.992,0,0,0.0,0.0,0.0,0.0,0.0,3.61,136.543,90.494,-264.365,33
Secukinumab,G1,Kappa,27251.12,-115.75,225,215,440,13949.81,-173.54,5,14,849.55,0.772,0.5331,3090.63,443.7738,6.407,13.769,-3.952,0,0,0.0,0.0,0.0,0.0,0.0,4.51,-19.901,377.347,-636.851,65,3,10,576.54,0.772,0.575,1524.65,311.6578,4.777,14.578,-2.878,0,0,0.0,0.0,0.0,0.0,0.0,1.8,-281.225,265.287,-240.579,37
